-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-12.5,-40,,-17.5,-40,,12.5,40,,17.5,40
-12.5,-40,,-17.5,-40,,12.5,40,,17.5,40
-12.5,-40,,-17.5,-40,,12.5,40,,17.5,40
-12.5,-40,,-17.5,-40,,12.5,40,,17.5,40
-12.5,-40,,-17.5,-40,,12.5,40,,17.5,40
-12.5,-40,,-17.5,-40,,12.5,40,,17.5,40
-12.5,-40,,-17.5,-40,,12.5,40,,17.5,40
-12.5,-40,,-17.5,-40,,12.5,40,,17.5,40
-12.5,-40,,-17.5,-40,,12.5,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-12.5,-40,,-16.25,-40,,12.5,40,,16.25,40
-12.5,-40,,-16.25,-40,,12.5,40,,16.25,40
-12.5,-40,,-16.25,-40,,12.5,40,,16.25,40
-12.5,-40,,-16.25,-40,,12.5,40,,16.25,40
-12.5,-40,,-16.25,-40,,12.5,40,,16.25,40
-12.5,-40,,-16.25,-40,,12.5,40,,16.25,40
-12.5,-40,,-16.25,-40,,12.5,40,,16.25,40
-12.5,-40,,-16.25,-40,,12.5,40,,16.25,40
-12.5,-40,,-16.25,-40,,12.5,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-13.75,-40,,-16.25,-40,,13.75,40,,16.25,40
-15,-40,,-16.25,-40,,15,40,,16.25,40
-15,-40,,-16.25,-40,,15,40,,16.25,40
-15,-40,,-16.25,-40,,15,40,,16.25,40
-15,-40,,-16.25,-40,,15,40,,16.25,40
-15,-40,,-16.25,-40,,15,40,,16.25,40
-15,-40,,-16.25,-40,,15,40,,16.25,40
-15,-40,,-16.25,-40,,15,40,,16.25,40
-15,-40,,-16.25,-40,,15,40,,16.25,40
-15,-40,,-16.25,-40,,15,40,,16.25,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-13.75,-40,,-17.5,-40,,13.75,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
-15,-40,,-17.5,-40,,15,40,,17.5,40
